rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,fluid_pressure,variance
1680186736339154759,,77104,,1607384168,719506560,"""fcu""",103609.99755859375,0.0
1680186736358630853,,77105,,1607384168,735506560,"""fcu""",103609.99755859375,0.0
1680186736374616710,,77106,,1607384168,755591296,"""fcu""",103609.99755859375,0.0
1680186736391607470,,77107,,1607384168,773591296,"""fcu""",103609.99755859375,0.0
1680186736404440479,,77108,,1607384168,785591296,"""fcu""",103609.99755859375,0.0
1680186736425952862,,77109,,1607384168,805591296,"""fcu""",103629.99267578125,0.0
1680186736461550251,,77110,,1607384168,825591296,"""fcu""",103629.99267578125,0.0
1680186736473136478,,77111,,1607384168,839591296,"""fcu""",103629.99267578125,0.0
1680186736488496603,,77112,,1607384168,860980608,"""fcu""",103629.99267578125,0.0
1680186736503811515,,77113,,1607384168,878980608,"""fcu""",103629.99267578125,0.0
1680186736521802570,,77114,,1607384168,894980608,"""fcu""",103629.99267578125,0.0
1680186736533022873,,77115,,1607384168,914980608,"""fcu""",103579.99267578125,0.0
1680186736548477330,,77116,,1607384168,930980608,"""fcu""",103579.99267578125,0.0
1680186736566025639,,77117,,1607384168,945009600,"""fcu""",103579.99267578125,0.0
1680186736580433958,,77118,,1607384168,960009600,"""fcu""",103579.99267578125,0.0
1680186736597037762,,77119,,1607384168,978009600,"""fcu""",103579.99267578125,0.0
1680186736615773069,,77120,,1607384168,996009600,"""fcu""",103600.0,0.0
1680186736632386931,,77121,,1607384169,14009600,"""fcu""",103600.0,0.0
1680186736651794429,,77122,,1607384169,26009600,"""fcu""",103600.0,0.0
1680186736668043256,,77123,,1607384169,43014720,"""fcu""",103600.0,0.0
1680186736686387316,,77124,,1607384169,61014720,"""fcu""",103600.0,0.0
1680186736703455177,,77125,,1607384169,76014720,"""fcu""",103600.0,0.0
1680186736720039951,,77126,,1607384169,94014720,"""fcu""",103600.0,0.0
1680186736735675466,,77127,,1607384169,110014720,"""fcu""",103609.99755859375,0.0
1680186736745560911,,77128,,1607384169,126014720,"""fcu""",103609.99755859375,0.0
1680186736760691755,,77129,,1607384169,140484288,"""fcu""",103609.99755859375,0.0
1680186736776580829,,77130,,1607384169,157484288,"""fcu""",103609.99755859375,0.0
1680186736795608250,,77131,,1607384169,175484288,"""fcu""",103609.99755859375,0.0
1680186736815032856,,77132,,1607384169,195484288,"""fcu""",103600.0,0.0
1680186736833894271,,77133,,1607384169,213484288,"""fcu""",103600.0,0.0
1680186736858109603,,77134,,1607384169,227484288,"""fcu""",103600.0,0.0
1680186736880631318,,77135,,1607384169,247037952,"""fcu""",103600.0,0.0
1680186736893559021,,77136,,1607384169,267037952,"""fcu""",103600.0,0.0
1680186736909317727,,77137,,1607384169,281037952,"""fcu""",103600.0,0.0
1680186736924483970,,77138,,1607384169,297037952,"""fcu""",103590.00244140625,0.0
1680186736937095395,,77139,,1607384169,315037952,"""fcu""",103590.00244140625,0.0
1680186736946598445,,77140,,1607384169,329037952,"""fcu""",103590.00244140625,0.0
1680186736966305522,,77141,,1607384169,346455808,"""fcu""",103590.00244140625,0.0
1680186736979671962,,77142,,1607384169,360455808,"""fcu""",103590.00244140625,0.0
1680186736997200661,,77143,,1607384169,378455808,"""fcu""",103590.00244140625,0.0
1680186737014683393,,77144,,1607384169,396455808,"""fcu""",103590.00244140625,0.0
1680186737034454533,,77145,,1607384169,414455808,"""fcu""",103590.00244140625,0.0
1680186737048810184,,77146,,1607384169,430455808,"""fcu""",103590.00244140625,0.0
1680186737073048527,,77147,,1607384169,447081728,"""fcu""",103590.00244140625,0.0
1680186737095184652,,77148,,1607384169,461081728,"""fcu""",103590.00244140625,0.0
1680186737108322060,,77149,,1607384169,479081728,"""fcu""",103590.00244140625,0.0
1680186737124165192,,77150,,1607384169,497081728,"""fcu""",103609.99755859375,0.0
1680186737139314822,,77151,,1607384169,515081728,"""fcu""",103609.99755859375,0.0
1680186737153482510,,77152,,1607384169,535081728,"""fcu""",103609.99755859375,0.0
1680186737166431114,,77153,,1607384169,545838592,"""fcu""",103609.99755859375,0.0
1680186737184668782,,77154,,1607384169,565838592,"""fcu""",103609.99755859375,0.0
1680186737202310961,,77155,,1607384169,583838592,"""fcu""",103609.99755859375,0.0
1680186737217180552,,77156,,1607384169,597838592,"""fcu""",103590.00244140625,0.0
1680186737234939413,,77157,,1607384169,615838592,"""fcu""",103590.00244140625,0.0
1680186737254331812,,77158,,1607384169,633838592,"""fcu""",103590.00244140625,0.0
1680186737278099572,,77159,,1607384169,649615360,"""fcu""",103590.00244140625,0.0
1680186737295906870,,77160,,1607384169,669615360,"""fcu""",103590.00244140625,0.0
1680186737311258059,,77161,,1607384169,685615360,"""fcu""",103590.00244140625,0.0
1680186737330137049,,77162,,1607384169,702615360,"""fcu""",103579.99267578125,0.0
1680186737347572186,,77163,,1607384169,719615360,"""fcu""",103579.99267578125,0.0
1680186737356295519,,77164,,1607384169,735615360,"""fcu""",103579.99267578125,0.0
1680186737375520380,,77165,,1607384169,755673984,"""fcu""",103579.99267578125,0.0
1680186737393768599,,77166,,1607384169,773673984,"""fcu""",103579.99267578125,0.0
1680186737407612353,,77167,,1607384169,787673984,"""fcu""",103579.99267578125,0.0
1680186737427788944,,77168,,1607384169,807673984,"""fcu""",103600.0,0.0
1680186737445692955,,77169,,1607384169,825673984,"""fcu""",103600.0,0.0
1680186737456412274,,77170,,1607384169,837673984,"""fcu""",103600.0,0.0
1680186737475034002,,77171,,1607384169,855812992,"""fcu""",103600.0,0.0
1680186737492976990,,77172,,1607384169,873812992,"""fcu""",103600.0,0.0
1680186737507147576,,77173,,1607384169,887812992,"""fcu""",103600.0,0.0
1680186737530428252,,77174,,1607384169,907812992,"""fcu""",103559.99755859375,0.0
1680186737540914600,,77175,,1607384169,922812992,"""fcu""",103559.99755859375,0.0
1680186737562266500,,77176,,1607384169,937812992,"""fcu""",103559.99755859375,0.0
1680186737582632782,,77177,,1607384169,954969728,"""fcu""",103559.99755859375,0.0
1680186737600200457,,77178,,1607384169,972969728,"""fcu""",103559.99755859375,0.0
1680186737616032618,,77179,,1607384169,986969728,"""fcu""",103559.99755859375,0.0
1680186737636662454,,77180,,1607384170,6969728,"""fcu""",103640.00244140625,0.0
1680186737647081195,,77181,,1607384170,23969728,"""fcu""",103640.00244140625,0.0
1680186737659911198,,77182,,1607384170,39545728,"""fcu""",103640.00244140625,0.0
1680186737675806314,,77183,,1607384170,55545728,"""fcu""",103640.00244140625,0.0
1680186737693331030,,77184,,1607384170,73545728,"""fcu""",103640.00244140625,0.0
1680186737708290188,,77185,,1607384170,89545728,"""fcu""",103640.00244140625,0.0
1680186737727917503,,77186,,1607384170,107545728,"""fcu""",103719.9951171875,0.0
1680186737743348435,,77187,,1607384170,122545728,"""fcu""",103719.9951171875,0.0
1680186737759705967,,77188,,1607384170,139545728,"""fcu""",103719.9951171875,0.0
1680186737784334959,,77189,,1607384170,157108480,"""fcu""",103719.9951171875,0.0
1680186737801608722,,77190,,1607384170,177108480,"""fcu""",103719.9951171875,0.0
1680186737819627310,,77191,,1607384170,193108480,"""fcu""",103719.9951171875,0.0
1680186737834867912,,77192,,1607384170,209108480,"""fcu""",103769.9951171875,0.0
1680186737855604517,,77193,,1607384170,227108480,"""fcu""",103769.9951171875,0.0
1680186737865250077,,77194,,1607384170,244991232,"""fcu""",103769.9951171875,0.0
1680186737882976041,,77195,,1607384170,258991232,"""fcu""",103769.9951171875,0.0
1680186737897812710,,77196,,1607384170,276991232,"""fcu""",103769.9951171875,0.0
1680186737914343908,,77197,,1607384170,294991232,"""fcu""",103940.00244140625,0.0
1680186737932958404,,77198,,1607384170,312991232,"""fcu""",103940.00244140625,0.0
1680186737948566360,,77199,,1607384170,328991232,"""fcu""",103940.00244140625,0.0
1680186737969508335,,77200,,1607384170,344963072,"""fcu""",103940.00244140625,0.0
1680186737978892647,,77201,,1607384170,358963072,"""fcu""",103940.00244140625,0.0
1680186738003657035,,77202,,1607384170,378963072,"""fcu""",103940.00244140625,0.0
1680186738025124046,,77203,,1607384170,396963072,"""fcu""",104009.99755859375,0.0
1680186738042460843,,77204,,1607384170,414963072,"""fcu""",104009.99755859375,0.0
1680186738060446036,,77205,,1607384170,432963072,"""fcu""",104009.99755859375,0.0
1680186738074122991,,77206,,1607384170,447038848,"""fcu""",104009.99755859375,0.0
1680186738088148946,,77207,,1607384170,467038848,"""fcu""",104009.99755859375,0.0
1680186738103735434,,77208,,1607384170,485038848,"""fcu""",104009.99755859375,0.0
1680186738121548300,,77209,,1607384170,502038848,"""fcu""",104109.99755859375,0.0
1680186738136264184,,77210,,1607384170,517038848,"""fcu""",104109.99755859375,0.0
1680186738153331285,,77211,,1607384170,533038848,"""fcu""",104109.99755859375,0.0
1680186738167752171,,77212,,1607384170,547142272,"""fcu""",104109.99755859375,0.0
1680186738188731667,,77213,,1607384170,567142272,"""fcu""",104109.99755859375,0.0
1680186738204207514,,77214,,1607384170,583142272,"""fcu""",104109.99755859375,0.0
1680186738221469539,,77215,,1607384170,602142272,"""fcu""",104259.99755859375,0.0
1680186738240861938,,77216,,1607384170,617142272,"""fcu""",104259.99755859375,0.0
1680186738256307369,,77217,,1607384170,635142272,"""fcu""",104259.99755859375,0.0
1680186738283789455,,77218,,1607384170,653214464,"""fcu""",104259.99755859375,0.0
1680186738295982456,,77219,,1607384170,669214464,"""fcu""",104259.99755859375,0.0
1680186738316273811,,77220,,1607384170,685214464,"""fcu""",104259.99755859375,0.0
1680186738331567286,,77221,,1607384170,702214464,"""fcu""",104369.9951171875,0.0
1680186738349512447,,77222,,1607384170,717214464,"""fcu""",104369.9951171875,0.0
1680186738362240497,,77223,,1607384170,733214464,"""fcu""",104369.9951171875,0.0
1680186738368756989,,77224,,1607384170,746536576,"""fcu""",104369.9951171875,0.0
1680186738386367491,,77225,,1607384170,764536576,"""fcu""",104369.9951171875,0.0
1680186738400565239,,77226,,1607384170,778536576,"""fcu""",104369.9951171875,0.0
1680186738419997878,,77227,,1607384170,798536576,"""fcu""",104519.9951171875,0.0
1680186738436192439,,77228,,1607384170,814536576,"""fcu""",104519.9951171875,0.0
1680186738456658111,,77229,,1607384170,836536576,"""fcu""",104519.9951171875,0.0
1680186738482239028,,77230,,1607384170,852916992,"""fcu""",104519.9951171875,0.0
1680186738495513191,,77231,,1607384170,866916992,"""fcu""",104519.9951171875,0.0
1680186738513569441,,77232,,1607384170,884916992,"""fcu""",104519.9951171875,0.0
1680186738533586412,,77233,,1607384170,904916992,"""fcu""",104700.0,0.0
1680186738547178262,,77234,,1607384170,918916992,"""fcu""",104700.0,0.0
1680186738561613183,,77235,,1607384170,936916992,"""fcu""",104700.0,0.0
1680186738576928854,,77236,,1607384170,955172480,"""fcu""",104700.0,0.0
1680186738591888565,,77237,,1607384170,972172480,"""fcu""",104700.0,0.0
1680186738609068098,,77238,,1607384170,987172480,"""fcu""",104700.0,0.0
1680186738628504334,,77239,,1607384171,7172480,"""fcu""",104829.99267578125,0.0
1680186738650053059,,77240,,1607384171,25172480,"""fcu""",104829.99267578125,0.0
1680186738669864754,,77241,,1607384171,45741824,"""fcu""",104829.99267578125,0.0
1680186738692972595,,77242,,1607384171,65741824,"""fcu""",104829.99267578125,0.0
1680186738706795619,,77243,,1607384171,77741824,"""fcu""",104829.99267578125,0.0
1680186738724997734,,77244,,1607384171,97741824,"""fcu""",104969.9951171875,0.0
1680186738741637460,,77245,,1607384171,115741824,"""fcu""",104969.9951171875,0.0
1680186738759583450,,77246,,1607384171,133741824,"""fcu""",104969.9951171875,0.0
1680186738766027689,,77247,,1607384171,145608448,"""fcu""",104969.9951171875,0.0
1680186738789176342,,77248,,1607384171,164608448,"""fcu""",104969.9951171875,0.0
1680186738798606919,,77249,,1607384171,179608448,"""fcu""",104969.9951171875,0.0
1680186738819617907,,77250,,1607384171,197608448,"""fcu""",105169.9951171875,0.0
1680186738833713029,,77251,,1607384171,213608448,"""fcu""",105169.9951171875,0.0
1680186738848373702,,77252,,1607384171,227608448,"""fcu""",105169.9951171875,0.0
1680186738863596788,,77253,,1607384171,242673472,"""fcu""",105169.9951171875,0.0
1680186738880998834,,77254,,1607384171,260673472,"""fcu""",105169.9951171875,0.0
1680186738902089551,,77255,,1607384171,277673472,"""fcu""",105169.9951171875,0.0
1680186738920676007,,77256,,1607384171,295673472,"""fcu""",105259.99755859375,0.0
1680186738940760868,,77257,,1607384171,313673472,"""fcu""",105259.99755859375,0.0
1680186738957555072,,77258,,1607384171,329673472,"""fcu""",105259.99755859375,0.0
1680186738972244106,,77259,,1607384171,347484288,"""fcu""",105259.99755859375,0.0
1680186738984388851,,77260,,1607384171,365484288,"""fcu""",105259.99755859375,0.0
1680186739000642070,,77261,,1607384171,379484288,"""fcu""",105259.99755859375,0.0
1680186739017925359,,77262,,1607384171,397484288,"""fcu""",105500.0,0.0
1680186739036380892,,77263,,1607384171,415484288,"""fcu""",105500.0,0.0
1680186739049610449,,77264,,1607384171,429484288,"""fcu""",105500.0,0.0
1680186739078337958,,77265,,1607384171,447805312,"""fcu""",105500.0,0.0
1680186739096447844,,77266,,1607384171,459805312,"""fcu""",105500.0,0.0
1680186739112925335,,77267,,1607384171,477805312,"""fcu""",105500.0,0.0
1680186739132693607,,77268,,1607384171,495805312,"""fcu""",105619.9951171875,0.0
1680186739149269109,,77269,,1607384171,509805312,"""fcu""",105619.9951171875,0.0
1680186739167108615,,77270,,1607384171,527805312,"""fcu""",105619.9951171875,0.0
1680186739176819750,,77271,,1607384171,547935616,"""fcu""",105619.9951171875,0.0
1680186739187774498,,77272,,1607384171,562935616,"""fcu""",105619.9951171875,0.0
1680186739195458751,,77273,,1607384171,577935616,"""fcu""",105619.9951171875,0.0
1680186739224620449,,77274,,1607384171,597935616,"""fcu""",105829.99267578125,0.0
1680186739237779381,,77275,,1607384171,615935616,"""fcu""",105829.99267578125,0.0
1680186739250709278,,77276,,1607384171,629935616,"""fcu""",105829.99267578125,0.0
1680186739265733038,,77277,,1607384171,647739008,"""fcu""",105829.99267578125,0.0
1680186739282719217,,77278,,1607384171,662739008,"""fcu""",105829.99267578125,0.0
1680186739297668058,,77279,,1607384171,677739008,"""fcu""",105829.99267578125,0.0
1680186739327117198,,77280,,1607384171,697739008,"""fcu""",105929.99267578125,0.0
1680186739341206972,,77281,,1607384171,713739008,"""fcu""",105929.99267578125,0.0
1680186739358358578,,77282,,1607384171,725739008,"""fcu""",105929.99267578125,0.0
1680186739373181915,,77283,,1607384171,746016256,"""fcu""",105929.99267578125,0.0
1680186739387507887,,77284,,1607384171,760016256,"""fcu""",105929.99267578125,0.0
1680186739396212134,,77285,,1607384171,778016256,"""fcu""",105929.99267578125,0.0
1680186739414602443,,77286,,1607384171,796016256,"""fcu""",106069.9951171875,0.0
1680186739429811121,,77287,,1607384171,810016256,"""fcu""",106069.9951171875,0.0
1680186739447393213,,77288,,1607384171,828016256,"""fcu""",106069.9951171875,0.0
1680186739463924073,,77289,,1607384171,845192192,"""fcu""",106069.9951171875,0.0
1680186739481154886,,77290,,1607384171,862192192,"""fcu""",106069.9951171875,0.0
1680186739502832431,,77291,,1607384171,877192192,"""fcu""",106069.9951171875,0.0
1680186739513664796,,77292,,1607384171,893192192,"""fcu""",106069.9951171875,0.0
1680186739536512415,,77293,,1607384171,909192192,"""fcu""",106229.99267578125,0.0
1680186739551393494,,77294,,1607384171,925192192,"""fcu""",106229.99267578125,0.0
1680186739572360525,,77295,,1607384171,945384448,"""fcu""",106229.99267578125,0.0
1680186739591255827,,77296,,1607384171,962384448,"""fcu""",106229.99267578125,0.0
1680186739606993246,,77297,,1607384171,979384448,"""fcu""",106229.99267578125,0.0
1680186739617644231,,77298,,1607384171,997384448,"""fcu""",106419.9951171875,0.0
1680186739633410172,,77299,,1607384172,13384448,"""fcu""",106419.9951171875,0.0
1680186739648962477,,77300,,1607384172,29384448,"""fcu""",106419.9951171875,0.0
1680186739665146226,,77301,,1607384172,45201920,"""fcu""",106419.9951171875,0.0
1680186739688857846,,77302,,1607384172,65201920,"""fcu""",106419.9951171875,0.0
1680186739698749840,,77303,,1607384172,79201920,"""fcu""",106419.9951171875,0.0
1680186739721617243,,77304,,1607384172,97201920,"""fcu""",106579.99267578125,0.0
1680186739752088073,,77305,,1607384172,115201920,"""fcu""",106579.99267578125,0.0
1680186739769886882,,77306,,1607384172,132201920,"""fcu""",106579.99267578125,0.0
1680186739782763280,,77307,,1607384172,149288768,"""fcu""",106579.99267578125,0.0
1680186739795755624,,77308,,1607384172,166288768,"""fcu""",106579.99267578125,0.0
1680186739811327139,,77309,,1607384172,182288768,"""fcu""",106579.99267578125,0.0
1680186739829405042,,77310,,1607384172,201288768,"""fcu""",106709.99755859375,0.0
1680186739836919671,,77311,,1607384172,216288768,"""fcu""",106709.99755859375,0.0
1680186739858450789,,77312,,1607384172,232288768,"""fcu""",106709.99755859375,0.0
1680186739869674305,,77313,,1607384172,249787200,"""fcu""",106709.99755859375,0.0
1680186739888993927,,77314,,1607384172,268787200,"""fcu""",106709.99755859375,0.0
1680186739904932682,,77315,,1607384172,284787200,"""fcu""",106709.99755859375,0.0
1680186739922159788,,77316,,1607384172,301787200,"""fcu""",106800.0,0.0
1680186739956528901,,77317,,1607384172,316787200,"""fcu""",106800.0,0.0
1680186739970789972,,77318,,1607384172,334787200,"""fcu""",106800.0,0.0
1680186739985632515,,77319,,1607384172,359631104,"""fcu""",106800.0,0.0
1680186740004016607,,77320,,1607384172,375631104,"""fcu""",106800.0,0.0
1680186740019941840,,77321,,1607384172,391631104,"""fcu""",106800.0,0.0
1680186740026531820,,77322,,1607384172,409631104,"""fcu""",106979.99267578125,0.0
1680186740044737846,,77323,,1607384172,427631104,"""fcu""",106979.99267578125,0.0
1680186740062247316,,77324,,1607384172,443083072,"""fcu""",106979.99267578125,0.0
1680186740076791041,,77325,,1607384172,458083072,"""fcu""",106979.99267578125,0.0
1680186740093499060,,77326,,1607384172,474083072,"""fcu""",106979.99267578125,0.0
1680186740108573523,,77327,,1607384172,488083072,"""fcu""",106979.99267578125,0.0
1680186740130079928,,77328,,1607384172,508083072,"""fcu""",107109.99755859375,0.0
1680186740144229828,,77329,,1607384172,525083072,"""fcu""",107109.99755859375,0.0
1680186740178800845,,77330,,1607384172,547168768,"""fcu""",107109.99755859375,0.0
1680186740191328161,,77331,,1607384172,561168768,"""fcu""",107109.99755859375,0.0
1680186740204551423,,77332,,1607384172,577168768,"""fcu""",107109.99755859375,0.0
1680186740222761015,,77333,,1607384172,595168768,"""fcu""",107109.99755859375,0.0
1680186740239854125,,77334,,1607384172,611168768,"""fcu""",107209.99755859375,0.0
1680186740247940963,,77335,,1607384172,627168768,"""fcu""",107209.99755859375,0.0
1680186740258610071,,77336,,1607384172,642168768,"""fcu""",107209.99755859375,0.0
1680186740274761840,,77337,,1607384172,655977088,"""fcu""",107209.99755859375,0.0
1680186740291935146,,77338,,1607384172,673977088,"""fcu""",107209.99755859375,0.0
1680186740306068633,,77339,,1607384172,687977088,"""fcu""",107209.99755859375,0.0
1680186740323144483,,77340,,1607384172,702977088,"""fcu""",107350.0,0.0
1680186740343718862,,77341,,1607384172,724977088,"""fcu""",107350.0,0.0
1680186740358685079,,77342,,1607384172,739615360,"""fcu""",107350.0,0.0
1680186740384512402,,77343,,1607384172,755615360,"""fcu""",107350.0,0.0
1680186740396512333,,77344,,1607384172,769615360,"""fcu""",107350.0,0.0
1680186740416616832,,77345,,1607384172,787615360,"""fcu""",107350.0,0.0
1680186740436587524,,77346,,1607384172,805615360,"""fcu""",107450.0,0.0
1680186740454014496,,77347,,1607384172,825615360,"""fcu""",107450.0,0.0
1680186740461941813,,77348,,1607384172,842601536,"""fcu""",107450.0,0.0
1680186740476130789,,77349,,1607384172,857601536,"""fcu""",107450.0,0.0
1680186740492845113,,77350,,1607384172,873601536,"""fcu""",107450.0,0.0
1680186740509296414,,77351,,1607384172,889601536,"""fcu""",107450.0,0.0
1680186740526357461,,77352,,1607384172,907601536,"""fcu""",107590.00244140625,0.0
1680186740544346446,,77353,,1607384172,925601536,"""fcu""",107590.00244140625,0.0
1680186740561631601,,77354,,1607384172,942359616,"""fcu""",107590.00244140625,0.0
1680186740576105094,,77355,,1607384172,957359616,"""fcu""",107590.00244140625,0.0
1680186740599772628,,77356,,1607384172,973359616,"""fcu""",107590.00244140625,0.0
1680186740615155930,,77357,,1607384172,987359616,"""fcu""",107590.00244140625,0.0
1680186740632664739,,77358,,1607384173,5359616,"""fcu""",107709.99755859375,0.0
1680186740650005366,,77359,,1607384173,22359616,"""fcu""",107709.99755859375,0.0
1680186740670758481,,77360,,1607384173,42024512,"""fcu""",107709.99755859375,0.0
1680186740676222088,,77361,,1607384173,57024512,"""fcu""",107709.99755859375,0.0
1680186740693308182,,77362,,1607384173,75024512,"""fcu""",107709.99755859375,0.0
1680186740712785583,,77363,,1607384173,93024512,"""fcu""",107709.99755859375,0.0
1680186740726460617,,77364,,1607384173,107024512,"""fcu""",107850.0,0.0
1680186740748368196,,77365,,1607384173,125024512,"""fcu""",107850.0,0.0
1680186740759333915,,77366,,1607384173,140185024,"""fcu""",107850.0,0.0
1680186740776773714,,77367,,1607384173,155185024,"""fcu""",107850.0,0.0
1680186740798436669,,77368,,1607384173,173185024,"""fcu""",107850.0,0.0
1680186740813495634,,77369,,1607384173,187185024,"""fcu""",107850.0,0.0
1680186740830516005,,77370,,1607384173,205185024,"""fcu""",107909.99755859375,0.0
1680186740847489228,,77371,,1607384173,219185024,"""fcu""",107909.99755859375,0.0
1680186740868240893,,77372,,1607384173,237185024,"""fcu""",107909.99755859375,0.0
1680186740881361642,,77373,,1607384173,256086400,"""fcu""",107909.99755859375,0.0
1680186740893442155,,77374,,1607384173,274086400,"""fcu""",107909.99755859375,0.0
1680186740908860261,,77375,,1607384173,288086400,"""fcu""",107909.99755859375,0.0
1680186740926335981,,77376,,1607384173,306086400,"""fcu""",108019.9951171875,0.0
1680186740940319764,,77377,,1607384173,320086400,"""fcu""",108019.9951171875,0.0
1680186740955182233,,77378,,1607384173,336086400,"""fcu""",108019.9951171875,0.0
1680186740975044016,,77379,,1607384173,353462016,"""fcu""",108019.9951171875,0.0
1680186740988724635,,77380,,1607384173,369462016,"""fcu""",108019.9951171875,0.0
1680186741017359680,,77381,,1607384173,387462016,"""fcu""",108019.9951171875,0.0
1680186741031499029,,77382,,1607384173,405462016,"""fcu""",108129.99267578125,0.0
1680186741049009100,,77383,,1607384173,419462016,"""fcu""",108129.99267578125,0.0
1680186741065198516,,77384,,1607384173,435462016,"""fcu""",108129.99267578125,0.0
1680186741079260683,,77385,,1607384173,449610240,"""fcu""",108129.99267578125,0.0
1680186741097234511,,77386,,1607384173,473610240,"""fcu""",108129.99267578125,0.0
1680186741107391075,,77387,,1607384173,487610240,"""fcu""",108129.99267578125,0.0
1680186741126148415,,77388,,1607384173,505610240,"""fcu""",108179.99267578125,0.0
1680186741144212436,,77389,,1607384173,525610240,"""fcu""",108179.99267578125,0.0
1680186741162910644,,77390,,1607384173,539555200,"""fcu""",108179.99267578125,0.0
1680186741174891919,,77391,,1607384173,555555200,"""fcu""",108179.99267578125,0.0
1680186741194491647,,77392,,1607384173,573555200,"""fcu""",108179.99267578125,0.0
1680186741206715761,,77393,,1607384173,587555200,"""fcu""",108179.99267578125,0.0
1680186741232004800,,77394,,1607384173,605555200,"""fcu""",108219.9951171875,0.0
1680186741249518699,,77395,,1607384173,622555200,"""fcu""",108219.9951171875,0.0
1680186741265735092,,77396,,1607384173,639222144,"""fcu""",108219.9951171875,0.0
1680186741286175505,,77397,,1607384173,659222144,"""fcu""",108219.9951171875,0.0
1680186741301101499,,77398,,1607384173,677222144,"""fcu""",108219.9951171875,0.0
1680186741314418916,,77399,,1607384173,695222144,"""fcu""",108340.00244140625,0.0
1680186741333276272,,77400,,1607384173,713222144,"""fcu""",108340.00244140625,0.0
1680186741348501871,,77401,,1607384173,729222144,"""fcu""",108340.00244140625,0.0
1680186741365697150,,77402,,1607384173,745314816,"""fcu""",108340.00244140625,0.0
1680186741379544263,,77403,,1607384173,759314816,"""fcu""",108340.00244140625,0.0
1680186741400039268,,77404,,1607384173,775314816,"""fcu""",108340.00244140625,0.0
1680186741415195016,,77405,,1607384173,793314816,"""fcu""",108340.00244140625,0.0
1680186741445957133,,77406,,1607384173,813314816,"""fcu""",108379.99267578125,0.0
1680186741457914363,,77407,,1607384173,827314816,"""fcu""",108379.99267578125,0.0
1680186741471471193,,77408,,1607384173,844349120,"""fcu""",108379.99267578125,0.0
1680186741486660688,,77409,,1607384173,859349120,"""fcu""",108379.99267578125,0.0
1680186741503043882,,77410,,1607384173,875349120,"""fcu""",108379.99267578125,0.0
1680186741517300976,,77411,,1607384173,889349120,"""fcu""",108379.99267578125,0.0
1680186741528159589,,77412,,1607384173,907349120,"""fcu""",108429.99267578125,0.0
1680186741546205189,,77413,,1607384173,925349120,"""fcu""",108429.99267578125,0.0
1680186741563841534,,77414,,1607384173,945832448,"""fcu""",108429.99267578125,0.0
1680186741579279299,,77415,,1607384173,959832448,"""fcu""",108429.99267578125,0.0
1680186741595782473,,77416,,1607384173,975832448,"""fcu""",108429.99267578125,0.0
1680186741614696572,,77417,,1607384173,995832448,"""fcu""",108509.99755859375,0.0
1680186741633258646,,77418,,1607384174,13832448,"""fcu""",108509.99755859375,0.0
1680186741661385854,,77419,,1607384174,27832448,"""fcu""",108509.99755859375,0.0
1680186741674587106,,77420,,1607384174,47770240,"""fcu""",108509.99755859375,0.0
1680186741693696694,,77421,,1607384174,65770240,"""fcu""",108509.99755859375,0.0
1680186741710161410,,77422,,1607384174,79770240,"""fcu""",108509.99755859375,0.0
1680186741726749357,,77423,,1607384174,97770240,"""fcu""",108500.0,0.0
1680186741736051043,,77424,,1607384174,115770240,"""fcu""",108500.0,0.0
1680186741756714214,,77425,,1607384174,137770240,"""fcu""",108500.0,0.0
1680186741774189635,,77426,,1607384174,153595904,"""fcu""",108500.0,0.0
1680186741794163550,,77427,,1607384174,175595904,"""fcu""",108500.0,0.0
1680186741812478489,,77428,,1607384174,193595904,"""fcu""",108500.0,0.0
1680186741835345854,,77429,,1607384174,207595904,"""fcu""",108569.9951171875,0.0
1680186741844426185,,77430,,1607384174,225595904,"""fcu""",108569.9951171875,0.0
1680186741882334085,,77431,,1607384174,247153216,"""fcu""",108569.9951171875,0.0
1680186741896436218,,77432,,1607384174,264153216,"""fcu""",108569.9951171875,0.0
1680186741909022748,,77433,,1607384174,282153216,"""fcu""",108569.9951171875,0.0
1680186741926950021,,77434,,1607384174,302153216,"""fcu""",108579.99267578125,0.0
1680186741940592514,,77435,,1607384174,320153216,"""fcu""",108579.99267578125,0.0
1680186741953533207,,77436,,1607384174,340153216,"""fcu""",108579.99267578125,0.0
1680186741972662430,,77437,,1607384174,355407360,"""fcu""",108579.99267578125,0.0
1680186741985325291,,77438,,1607384174,367407360,"""fcu""",108579.99267578125,0.0
1680186741999236580,,77439,,1607384174,381407360,"""fcu""",108579.99267578125,0.0
1680186742018918363,,77440,,1607384174,401407360,"""fcu""",108629.99267578125,0.0
1680186742036414478,,77441,,1607384174,419407360,"""fcu""",108629.99267578125,0.0
1680186742055659246,,77442,,1607384174,437407360,"""fcu""",108629.99267578125,0.0
1680186742076233676,,77443,,1607384174,449878528,"""fcu""",108629.99267578125,0.0
1680186742090484187,,77444,,1607384174,467878528,"""fcu""",108629.99267578125,0.0
1680186742109378890,,77445,,1607384174,483878528,"""fcu""",108629.99267578125,0.0
1680186742125722954,,77446,,1607384174,497878528,"""fcu""",108640.00244140625,0.0
1680186742142609978,,77447,,1607384174,513878528,"""fcu""",108640.00244140625,0.0
